customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyChargeBand,ServiceCount,ContractRisk,EstimatedCustomerValue,ChurnProbability,PredictedChurn,RiskBand,MonthlyChargesAtRisk
9522-ZSINC,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.95,253.8,No,0,13-24 Months,Low,1,Medium Contract Risk,259.34999999999997,0.09150695925940686,No,Low Risk,0.0
8234-GSZYK,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.45,1110.05,No,0,25-48 Months,Low,2,Low Contract Risk,1137.35,0.02528128834911229,No,Low Risk,0.0
6505-OZNPG,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,348.8,No,0,0-12 Months,Medium,6,Low Contract Risk,380.4,0.057787632158465496,No,Low Risk,0.0
6164-HAQTX,Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,3888.65,No,0,61+ Months,Medium,5,Low Contract Risk,3830.4500000000003,0.02413063544920598,No,Low Risk,0.0
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,1,0-12 Months,Medium,1,High Contract Risk,69.25,0.829623082653419,Yes,High Risk,69.25
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.1,6843.15,No,0,61+ Months,High,5,Low Contract Risk,6847.2,0.08463870075207669,No,Low Risk,0.0
1658-TJVOA,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,450.9,No,0,0-12 Months,High,2,High Contract Risk,444.59999999999997,0.5028769885966428,Yes,Medium Risk,0.0
0953-LGOVU,Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,No,0,0-12 Months,Medium,2,High Contract Risk,426.0,0.17349184409498536,No,Low Risk,0.0
2115-BFTIW,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.95,1767.35,Yes,1,25-48 Months,High,1,High Contract Risk,1773.75,0.26942390650351095,No,Low Risk,0.0
4692-NNQRU,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.2,1742.45,No,0,13-24 Months,High,3,Medium Contract Risk,1663.2,0.1418227483488824,No,Low Risk,0.0
7742-MYPGI,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,297.35,No,0,0-12 Months,Medium,2,High Contract Risk,292.79999999999995,0.23486829605876292,No,Low Risk,0.0
0611-DFXKO,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.45,Yes,1,13-24 Months,High,3,High Contract Risk,1780.0,0.4126478524262954,No,Medium Risk,0.0
7780-OTDSO,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.4,1742.95,Yes,1,13-24 Months,High,5,High Contract Risk,1789.2,0.6109727279002162,Yes,High Risk,99.4
9619-GSATL,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,No,0,25-48 Months,Medium,3,Medium Contract Risk,2384.35,0.06623747450044992,No,Low Risk,0.0
5622-UEJFI,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.4,949.8,No,0,25-48 Months,Low,2,Low Contract Risk,889.0,0.03029645459302573,No,Low Risk,0.0
9747-DDZOS,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,Yes,1,0-12 Months,High,2,High Contract Risk,73.5,0.7024547306130401,Yes,High Risk,73.5
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,No,0,25-48 Months,High,5,High Contract Risk,2992.0,0.5218229843873048,Yes,Medium Risk,0.0
6203-HBZPA,Male,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,3334.95,No,0,49-60 Months,Medium,6,Low Contract Risk,3322.7999999999997,0.03240419990186567,No,Low Risk,0.0
0484-FFVBJ,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,2010.95,No,0,25-48 Months,Medium,3,Medium Contract Risk,2075.2,0.11265527390410547,No,Low Risk,0.0
0301-FIDRB,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,No,0,61+ Months,Medium,6,Low Contract Risk,4593.599999999999,0.025521445337405805,No,Low Risk,0.0
4139-JPIAM,Male,0,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45,2181.55,No,0,49-60 Months,Medium,3,High Contract Risk,2266.9500000000003,0.11759668084260919,No,Low Risk,0.0
2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1303.25,No,0,61+ Months,Low,1,Low Contract Risk,1356.6,0.02111885409148618,No,Low Risk,0.0
2761-XECQW,Male,1,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.35,371.4,No,0,0-12 Months,Medium,3,High Contract Risk,346.8,0.3845118620863703,No,Medium Risk,0.0
1936-CZAKF,Male,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65,2409.9,No,0,49-60 Months,Medium,3,Low Contract Risk,2432.85,0.059928001523989645,No,Low Risk,0.0
9453-PATOS,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.1,6155.4,No,0,61+ Months,High,7,Low Contract Risk,6127.2,0.023504785458039565,No,Low Risk,0.0
0564-JJHGS,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,829.1,Yes,1,0-12 Months,High,4,High Contract Risk,859.5,0.7437740397816546,Yes,High Risk,95.5
3348-CFRNX,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.35,2602.9,Yes,1,25-48 Months,High,4,High Contract Risk,2585.7999999999997,0.3069514217299834,No,Medium Risk,0.0
4402-FTBXC,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667.0,No,0,49-60 Months,High,4,High Contract Risk,4849.2,0.19334834906983203,No,Low Risk,0.0
1428-GTBJJ,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,824.75,Yes,1,0-12 Months,High,2,High Contract Risk,820.05,0.5095310351457715,Yes,Medium Risk,0.0
2931-XIQBR,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.05,5153.5,No,0,49-60 Months,Very High,5,Medium Contract Risk,5152.5,0.16280440290077358,No,Low Risk,0.0
0106-UGRDO,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,No,0,61+ Months,Very High,8,Low Contract Risk,8004.0,0.07658649753250045,No,Low Risk,0.0
5542-TBBWB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,No,0,0-12 Months,Medium,1,High Contract Risk,69.9,0.804979670889202,Yes,High Risk,69.9
1930-QPBVZ,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,No,0,61+ Months,High,5,Low Contract Risk,6466.799999999999,0.04301424429729045,No,Low Risk,0.0
2606-PKWJB,Male,0,No,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,1564.05,No,0,25-48 Months,Medium,3,Medium Contract Risk,1610.0,0.04501850055718659,No,Low Risk,0.0
5322-ZSMZY,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,755.6,No,0,25-48 Months,Low,2,Low Contract Risk,798.25,0.025140281571952163,No,Low Risk,0.0
8059-UDZFY,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,No,0,25-48 Months,Very High,6,High Contract Risk,3476.5499999999997,0.5067618254517162,Yes,Medium Risk,0.0
7740-BTPUX,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.6,6292.7,No,0,49-60 Months,Very High,7,Low Contract Risk,6248.0,0.16059400836624382,No,Low Risk,0.0
5220-AGAAX,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,1664.3,No,0,61+ Months,Low,2,Low Contract Risk,1632.0,0.02357034535425262,No,Low Risk,0.0
0208-BPQEJ,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,No,0,0-12 Months,Low,1,High Contract Risk,232.79999999999998,0.09879272168175501,No,Low Risk,0.0
9435-JMLSX,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.1,6045.9,No,0,61+ Months,High,7,Low Contract Risk,6113.099999999999,0.023999994324004983,No,Low Risk,0.0
3352-ALMCK,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,No,0,25-48 Months,Very High,6,High Contract Risk,4106.0,0.47342647981021024,No,Medium Risk,0.0
5312-IRCFR,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.85,5980.75,No,0,61+ Months,High,5,Medium Contract Risk,5942.4,0.14774834352098876,No,Low Risk,0.0
5294-IMHHT,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,5043.2,No,0,49-60 Months,High,5,Medium Contract Risk,5180.75,0.1361045867295362,No,Low Risk,0.0
8802-UNOJF,Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.8,1029.75,Yes,1,0-12 Months,High,4,High Contract Risk,1005.5999999999999,0.43935972511586996,No,Medium Risk,0.0
6313-GIDIT,Male,1,No,No,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,2854.55,Yes,1,49-60 Months,Medium,4,High Contract Risk,2885.8500000000004,0.3253009806224352,No,Medium Risk,0.0
6176-YJWAS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.95,7114.25,No,0,61+ Months,High,6,Low Contract Risk,7052.400000000001,0.06359946070138153,No,Low Risk,0.0
5310-NOOVA,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.95,907.05,No,0,25-48 Months,Low,1,Low Contract Risk,917.6999999999999,0.02957714951594456,No,Low Risk,0.0
4526-EXKKN,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.6,973.95,No,0,25-48 Months,Low,2,Low Contract Risk,984.0,0.03120429301189386,No,Low Risk,0.0
5311-IHLEI,Male,0,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,No,0,0-12 Months,Medium,4,High Contract Risk,611.4000000000001,0.16384173157808496,No,Low Risk,0.0
3987-KQDDU,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,661.55,No,0,0-12 Months,High,2,High Contract Risk,680.4,0.37346312008014076,No,Medium Risk,0.0
3404-JNXAX,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,4116.9,No,0,49-60 Months,High,3,High Contract Risk,4118.25,0.31481993355151505,No,Medium Risk,0.0
5131-PONJI,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,No,0,49-60 Months,High,4,High Contract Risk,4429.6,0.2587481921026473,No,Low Risk,0.0
2845-AFFTX,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4259.3,Yes,1,25-48 Months,High,5,High Contract Risk,4091.7999999999997,0.6004246203234568,Yes,High Risk,99.8
3489-VSFRD,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,No,0,49-60 Months,Medium,4,Medium Contract Risk,3374.0,0.04460114101467016,No,Low Risk,0.0
3345-JHUEO,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.2,55.7,No,0,0-12 Months,Low,1,High Contract Risk,80.8,0.20992034089727402,No,Low Risk,0.0
5815-HGGHV,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15,1274.45,No,0,13-24 Months,Medium,4,Medium Contract Risk,1283.0,0.06551539419661723,No,Low Risk,0.0
5260-UMPWX,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.25,493.95,No,0,25-48 Months,Low,1,High Contract Risk,526.5,0.08230403539091238,No,Low Risk,0.0
2249-YPRNG,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,Yes,1,13-24 Months,Very High,6,High Contract Risk,2117.0,0.5394007859360003,Yes,Medium Risk,0.0
7410-YTJIK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,Yes,1,0-12 Months,High,2,High Contract Risk,528.15,0.5067333016345539,Yes,Medium Risk,0.0
4626-GYCZP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,635.6,Yes,1,0-12 Months,High,4,High Contract Risk,656.9499999999999,0.7555782684274706,Yes,High Risk,93.85
5649-RXQTV,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,5038.15,No,0,49-60 Months,High,5,High Contract Risk,5049.0,0.4353443158167404,No,Medium Risk,0.0
2674-MIAHT,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,324.2,No,0,0-12 Months,High,3,High Contract Risk,321.2,0.6426706064326054,Yes,High Risk,80.3
2576-HXMPA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.55,19.55,No,0,0-12 Months,Low,1,High Contract Risk,19.55,0.2826017694481827,No,Low Risk,0.0
7587-AOVVU,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.75,2793.55,No,0,25-48 Months,Very High,6,High Contract Risk,2720.25,0.3523707053847799,No,Medium Risk,0.0
5590-BYNII,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2095.0,Yes,1,13-24 Months,Very High,5,High Contract Risk,2216.5,0.6109727279002162,Yes,High Risk,100.75
6898-MDLZW,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,No,0,0-12 Months,Medium,3,High Contract Risk,645.0,0.18192273649728347,No,Low Risk,0.0
3237-AJGEH,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.0,95.05,Yes,1,0-12 Months,Low,1,High Contract Risk,93.0,0.41049485154578785,No,Medium Risk,0.0
4707-YNOQA,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.6,917.15,No,0,25-48 Months,Low,2,Medium Contract Risk,870.4000000000001,0.052276734938770546,No,Low Risk,0.0
9357-UJRUN,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,No,0,13-24 Months,Medium,4,Medium Contract Risk,1400.4,0.09950980003498829,No,Low Risk,0.0
1591-NFNLQ,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.0,4242.35,Yes,1,49-60 Months,High,3,High Contract Risk,4080.0,0.26878016157137385,No,Low Risk,0.0
8648-PFRMP,Female,1,No,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,672.7,No,0,13-24 Months,Medium,2,High Contract Risk,648.9,0.48340382546681854,No,Medium Risk,0.0
7663-CUXZB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,No,0,49-60 Months,Very High,8,Low Contract Risk,6711.25,0.10810294966426824,No,Low Risk,0.0
0258-NOKBL,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,No,0,0-12 Months,High,4,High Contract Risk,271.20000000000005,0.590634067258788,Yes,Medium Risk,0.0
1163-VIPRI,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,No,0,61+ Months,Very High,7,Low Contract Risk,7104.5,0.10256413215621309,No,Low Risk,0.0
2815-CPTUL,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,331.9,Yes,1,0-12 Months,High,1,High Contract Risk,351.25,0.6512519056172204,Yes,High Risk,70.25
9348-ROUAI,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,5194.05,No,0,49-60 Months,High,8,Low Contract Risk,5327.7,0.031110089914542824,No,Low Risk,0.0
9443-JUBUO,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,4478.85,No,0,61+ Months,Medium,6,Low Contract Risk,4698.0,0.025521445337405805,No,Low Risk,0.0
0596-BQCEQ,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,Yes,1,61+ Months,Very High,5,High Contract Risk,6209.3,0.3950923574018921,No,Medium Risk,0.0
1481-ZUWZA,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,Yes,1,25-48 Months,High,5,High Contract Risk,2646.0,0.32971060637496696,No,Medium Risk,0.0
3043-TYBNO,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,196.9,No,0,0-12 Months,Medium,3,High Contract Risk,181.95,0.3179080396280804,No,Medium Risk,0.0
4830-FAXFM,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,439.2,No,0,13-24 Months,Low,2,High Contract Risk,457.90000000000003,0.10735841288912154,No,Low Risk,0.0
5906-BFOZT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No,0,0-12 Months,Low,1,High Contract Risk,19.5,0.3643492574644425,No,Medium Risk,0.0
2960-NKRSO,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,No,0,13-24 Months,High,4,High Contract Risk,2062.8,0.3442369890873198,No,Medium Risk,0.0
8996-ZROXE,Male,1,No,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,3035.8,No,0,49-60 Months,Medium,3,Medium Contract Risk,3049.5,0.09897782235650943,No,Low Risk,0.0
5598-IKHQQ,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1866.45,No,0,61+ Months,Low,2,Low Contract Risk,1832.3999999999999,0.02038926741407629,No,Low Risk,0.0
0397-ZXWQF,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,No,0,61+ Months,Low,1,Low Contract Risk,1373.5,0.020837423718393398,No,Low Risk,0.0
5266-PFRQK,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.85,1071.6,No,0,49-60 Months,Low,1,Medium Contract Risk,1084.2,0.03930765540212812,No,Low Risk,0.0
4674-HGNUA,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,No,0,61+ Months,High,8,Low Contract Risk,6382.900000000001,0.02607968312218924,No,Low Risk,0.0
6765-MBQNU,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.0,684.05,No,0,25-48 Months,Low,2,Medium Contract Risk,676.0,0.043787331559957704,No,Low Risk,0.0
9786-IJYDL,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,No,0,25-48 Months,Very High,8,Low Contract Risk,3962.0,0.10569559221366985,No,Low Risk,0.0
1303-SRDOK,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,3842.6,No,0,49-60 Months,Medium,1,Low Contract Risk,3797.75,0.06018796645156579,No,Low Risk,0.0
3769-MHZNV,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,No,0,25-48 Months,Low,1,Low Contract Risk,663.3000000000001,0.022063916656277653,No,Low Risk,0.0
6295-OSINB,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,No,0,61+ Months,Very High,7,Low Contract Risk,7894.8,0.08399464795705332,No,Low Risk,0.0
