CLIENT_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,SexLabel,EducationLabel,MarriageLabel,AgeGroup,LimitBand,AvgBillAmount,AvgPaymentAmount,TotalBillAmount,TotalPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,BillTrend,PaymentTrend
18825,500000,2,1,2,26,0,0,0,0,0,0,32637,35863,37860,42572,47200,59843,15943,27878,22572,17200,19843,96632,0,Female,Graduate School,Single,25-34,300K-500K,42662.5,33344.666666666664,255975,200068,0,0,0,0.0,0,0.085325,0.065274,0.7815888989592774,0.6242231645057869,-27206,-80689
18826,320000,2,2,2,27,0,0,2,0,0,0,180137,192621,178390,180346,178832,182860,17100,0,8000,7000,7000,6000,0,Female,University,Single,25-34,300K-500K,182197.66666666666,7516.666666666667,1093186,45100,1,1,2,0.3333333333333333,0,0.5693677083333333,0.562928125,0.04125552169939818,0.04554122387956796,-2723,11100
18827,150000,2,1,2,27,-1,-1,-1,-1,-2,-1,346,21191,1339,0,0,8777,21379,1339,0,0,8777,9495,0,Female,Graduate School,Single,25-34,100K-200K,5275.5,6831.666666666667,31653,40990,0,0,-1,-1.1666666666666667,0,0.03517,0.0023066666666666665,1.294939028242876,0.9930497879966779,-8431,11884
18828,190000,2,2,2,27,2,2,2,2,0,0,3902,4686,5459,6214,7104,8973,1000,1000,1000,1000,2000,2000,1,Female,University,Single,25-34,100K-200K,6056.333333333333,1333.3333333333333,36338,8000,4,4,2,1.3333333333333333,2,0.03187543859649122,0.02053684210526316,0.22014915104983626,0.21355353075170844,-5071,-1000
18829,130000,2,2,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,University,Married,25-34,100K-200K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
18830,70000,2,2,1,34,0,0,0,0,0,0,50488,47018,46871,41821,41344,41376,2200,2015,2000,1500,1700,2000,0,Female,University,Married,25-34,50K-100K,44819.666666666664,1902.5,268918,11415,0,0,0,0.0,0,0.6402809523809524,0.7212571428571428,0.04244772589515802,0.04304672457022538,9112,200
18831,350000,2,1,2,30,-2,-2,-2,-2,-2,-2,856,187,375,187,242,184,187,376,187,243,184,828,0,Female,Graduate School,Single,25-34,300K-500K,338.5,334.1666666666667,2031,2005,0,0,-2,-2.0,0,0.0009671428571428572,0.002445714285714286,0.9867125984251969,0.5285412262156448,672,-641
18832,210000,2,1,2,27,0,0,0,0,0,0,18430,19809,21482,23118,23437,24900,2000,2000,2000,1000,2000,2000,1,Female,Graduate School,Single,25-34,200K-300K,21862.666666666668,1833.3333333333333,131176,11000,0,0,0,0.0,0,0.10410793650793651,0.08776190476190476,0.08385616380920435,0.10046549010414922,-6470,0
18833,120000,2,2,1,27,0,0,0,0,0,2,85492,83567,78276,78971,80907,79219,3500,4326,3000,9000,0,3000,1,Female,University,Married,25-34,100K-200K,81072.0,3804.3333333333335,486432,22826,1,1,2,0.3333333333333333,-2,0.6756,0.7124333333333334,0.04692527028388288,0.04377041756962189,6273,500
18834,130000,2,2,1,28,0,0,0,0,0,0,123943,126857,127706,121939,81506,83234,6500,6600,6000,3100,3200,3300,0,Female,University,Married,25-34,100K-200K,110864.16666666667,4783.333333333333,665185,28700,0,0,0,0.0,0,0.8528012820512821,0.9534076923076923,0.04314582688150382,0.05046141815078717,40709,3200
18835,170000,2,2,2,27,0,0,0,0,0,0,43839,45502,46967,48872,51049,81018,2400,2200,3000,3000,31018,3000,0,Female,University,Single,25-34,100K-200K,52874.5,7436.333333333333,317247,44618,0,0,0,0.0,0,0.3110264705882353,0.2578764705882353,0.14064076054064958,0.05575567277289101,-37179,-600
18836,100000,2,3,1,30,1,-2,-2,-2,-2,-2,-602,-602,-602,-602,-602,-602,0,0,0,0,0,0,0,Female,High School,Married,25-34,50K-100K,-602.0,0.0,-3612,0,1,0,1,-1.5,3,-0.00602,-0.00602,0.0,0.0,0,0
18837,200000,2,1,2,28,0,0,0,0,0,0,140407,142965,188990,188742,187267,190249,8031,55015,5327,5505,5525,6039,0,Female,Graduate School,Single,25-34,100K-200K,173103.33333333334,14240.333333333334,1038620,85442,0,0,0,0.0,0,0.8655166666666667,0.702035,0.08226484925685115,0.1447467307981362,-49842,1992
18838,270000,2,1,2,28,-1,-1,-1,-1,0,-1,15167,841,9842,7931,3412,1035,845,9896,7977,17,1040,1848,0,Female,Graduate School,Single,25-34,200K-300K,6371.333333333333,3603.8333333333335,38228,21623,0,0,0,-0.8333333333333334,0,0.023597530864197528,0.05617407407407407,0.5656177247639227,0.7240725697265096,14132,-1003
18839,30000,2,2,1,30,1,5,4,3,2,2,28534,27805,27090,26361,26831,27552,0,0,0,1200,1300,985,1,Female,University,Married,25-34,<=50K,27362.166666666668,580.8333333333334,164173,3485,6,5,5,2.8333333333333335,-1,0.9120722222222223,0.9511333333333334,0.02122747816341199,0.0,982,-985
18840,160000,2,2,2,24,0,0,0,0,0,0,37030,17303,14742,16617,17670,0,4060,6037,8528,7053,0,0,0,Female,University,Single,18-24,100K-200K,17227.0,4279.666666666667,103362,25678,0,0,0,0.0,0,0.10766875,0.2314375,0.24842545204763794,0.2696305518559268,37030,4060
18841,80000,2,3,1,26,0,0,0,2,0,0,69589,72802,77106,74420,76220,77877,5000,6100,0,3000,3000,3000,0,Female,High School,Married,25-34,50K-100K,74669.0,3350.0,448014,20100,1,1,2,0.3333333333333333,0,0.9333625,0.8698625,0.04486456926665402,0.05056993685591668,-8288,2000
18842,310000,2,1,2,26,0,0,0,0,0,0,27283,28286,29427,29548,29839,30532,1459,1600,1607,898,1000,918,0,Female,Graduate School,Single,25-34,300K-500K,29152.5,1247.0,174915,7482,0,0,0,0.0,0,0.09404032258064517,0.08800967741935484,0.04277481762674655,0.05489605515488782,-3249,541
18843,20000,2,1,2,23,0,0,0,0,0,0,14302,15748,16986,18656,19101,20345,2000,1500,2000,1000,1500,3000,0,Female,Graduate School,Single,18-24,<=50K,17523.0,1833.3333333333333,105138,11000,0,0,0,0.0,0,0.87615,0.7151,0.1046234033041973,0.11692922592852435,-6043,-1000
18844,80000,2,1,2,27,0,0,0,0,0,0,52652,53774,54909,56035,57598,59164,2000,2000,2039,2500,2500,2500,1,Female,Graduate School,Single,25-34,50K-100K,55688.666666666664,2256.5,334132,13539,0,0,0,0.0,0,0.6961083333333333,0.65815,0.04051979301655329,0.037431199484306045,-6512,-500
18845,180000,2,1,2,28,-1,-1,2,0,0,0,390,1345,955,1565,2175,2159,1345,0,1000,1000,400,1000,0,Female,Graduate School,Single,25-34,100K-200K,1431.5,790.8333333333334,8589,4745,1,1,2,0.0,-1,0.007952777777777777,0.0021666666666666666,0.5523864959254947,0.8714232627276105,-1769,345
18846,80000,2,1,2,29,0,0,0,0,0,0,64440,64685,64956,65183,65455,65683,3000,3000,3000,3000,2500,12500,0,Female,Graduate School,Single,25-34,50K-100K,65067.0,4500.0,390402,27000,0,0,0,0.0,0,0.8133375,0.8055,0.06915930461599937,0.04637215197699941,-1243,-9500
18847,140000,2,2,2,28,0,0,0,0,0,0,129925,131624,133763,133195,101298,101601,6200,6600,4225,3800,3816,4000,0,Female,University,Single,25-34,100K-200K,121901.0,4773.5,731406,28641,0,0,0,0.0,0,0.8707214285714285,0.9280357142857143,0.03915877206534802,0.0430671392036184,28324,2200
18848,150000,2,5,2,26,0,0,0,0,0,-2,117209,102018,79511,39800,-1500,0,3700,25007,2300,0,1500,0,0,Female,Other,Single,25-34,100K-200K,56173.0,5417.833333333333,337038,32507,0,0,0,-0.3333333333333333,2,0.3744866666666667,0.7813933333333334,0.09644877892469418,0.10379294300375913,117209,3700
18849,100000,2,2,2,27,0,0,2,0,0,0,21043,24372,23699,24794,26067,28630,4000,0,1794,2000,3000,1200,0,Female,University,Single,25-34,50K-100K,24767.5,1999.0,148605,11994,1,1,2,0.3333333333333333,0,0.247675,0.21043,0.08071006554244109,0.08383129566664255,-7587,2800
18850,50000,2,1,2,27,1,-1,-1,-1,0,0,0,45000,1000,4874,5374,5874,45000,1000,4874,500,500,0,1,Female,Graduate School,Single,25-34,<=50K,10353.666666666666,8645.666666666666,62122,51874,1,0,1,-0.3333333333333333,1,0.20707333333333333,0.0,0.8350208457415128,1.1059324797287016,-5874,45000
18851,200000,2,1,2,28,0,0,0,0,0,0,106519,107255,111522,114171,115777,118749,4000,6000,6000,5000,5000,11500,0,Female,Graduate School,Single,25-34,100K-200K,112332.16666666667,6250.0,673993,37500,0,0,0,0.0,0,0.5616608333333334,0.532595,0.055638477493864934,0.04918582095746349,-12230,-7500
18852,130000,2,2,1,28,2,0,0,0,0,-2,98606,100143,50456,50000,0,0,4500,2500,1000,0,0,0,0,Female,University,Married,25-34,100K-200K,49867.5,1333.3333333333333,299205,8000,1,1,2,0.0,4,0.38359615384615386,0.7585076923076923,0.026737431735994598,0.032101955811657826,98606,4500
18853,150000,2,1,1,29,2,2,-2,-2,-2,-2,6241,0,0,0,0,0,0,0,0,0,0,0,0,Female,Graduate School,Married,25-34,100K-200K,1040.1666666666667,0.0,6241,0,2,2,2,-0.6666666666666666,4,0.006934444444444445,0.04160666666666667,0.0,0.0,6241,0
18854,170000,2,2,1,30,0,0,0,0,0,0,165327,165627,165871,164606,121547,121118,7400,6328,5280,4300,4500,4300,0,Female,University,Married,25-34,100K-200K,150682.66666666666,5351.333333333333,904096,32108,0,0,0,0.0,0,0.8863686274509803,0.9725117647058823,0.03551388844338605,0.03825886728955409,44209,3100
18855,180000,2,2,2,28,8,7,6,5,4,3,197231,194309,189981,185559,181137,184009,0,0,0,0,6000,0,1,Female,University,Single,25-34,100K-200K,188704.33333333334,1000.0,1132226,6000,6,6,8,5.5,5,1.0483574074074076,1.0957277777777779,0.005299290689941151,0.0,13222,0
18856,320000,2,2,2,28,1,2,2,0,0,0,23595,23906,22035,22015,21163,25806,2000,0,2007,1000,5000,2000,1,Female,University,Single,25-34,300K-500K,23086.666666666668,2001.1666666666667,138520,12007,3,2,2,0.8333333333333334,1,0.07214583333333334,0.073734375,0.08667999797864584,0.057623998734486676,-2211,0
18857,50000,2,1,2,28,-1,2,2,2,0,0,4917,4693,6945,6651,4060,4060,0,2500,0,1000,0,0,0,Female,Graduate School,Single,25-34,<=50K,5221.0,583.3333333333334,31326,3500,3,3,2,0.8333333333333334,-1,0.10442,0.09834,0.11172471031378683,0.1510026576467746,857,0
18858,50000,2,2,2,27,0,0,0,0,0,0,20762,22382,21343,14850,12315,10391,2000,1622,2013,500,500,500,0,Female,University,Single,25-34,<=50K,17007.166666666668,1189.1666666666667,102043,7135,0,0,0,0.0,0,0.34014333333333335,0.41524,0.06992081847046372,0.08738059794070215,10371,1500
18859,80000,2,3,1,27,0,0,-1,0,0,0,18094,6942,26855,23287,20885,17595,1034,27318,1407,429,417,200,0,Female,High School,Married,25-34,50K-100K,18943.0,5134.166666666667,113658,30805,0,0,0,-0.16666666666666666,0,0.2367875,0.226175,0.2710300108218443,0.5734795344176367,499,834
18860,100000,2,1,2,27,1,-1,-1,-1,-1,-1,-6,995,896,697,-302,999,2000,900,800,0,2300,1838,0,Female,Graduate School,Single,25-34,50K-100K,546.5,1306.3333333333333,3279,7838,1,0,1,-0.6666666666666666,2,0.005465,-6e-05,2.3896341463414634,1.9618239660657477,-1005,162
18861,80000,2,2,2,23,0,0,0,0,0,0,50456,30342,27591,28166,28330,28524,1432,1476,1441,995,1021,1138,0,Female,University,Single,18-24,50K-100K,32234.833333333332,1250.5,193409,7503,0,0,0,0.0,0,0.40293541666666666,0.6307,0.03879323716457267,0.040123627640926286,21932,294
18862,120000,2,1,2,26,1,2,2,0,0,0,3730,5006,4782,6041,6784,6826,1500,0,1500,1000,300,406,0,Female,Graduate School,Single,25-34,100K-200K,5528.166666666667,784.3333333333334,33169,4706,3,2,2,0.8333333333333334,1,0.04606805555555556,0.031083333333333334,0.14187518842327404,0.22190990457874102,-3096,1094
18863,230000,2,1,2,31,-2,-2,-2,-2,-2,-2,49279,4646,5419,4379,2455,34517,4674,5449,4407,2455,34517,8495,0,Female,Graduate School,Single,25-34,200K-300K,16782.5,9999.5,100695,59997,0,0,-2,-2.0,0,0.07296739130434783,0.21425652173913043,0.5958230714228966,0.24483949785154605,14762,-3821
18864,60000,2,2,1,31,-1,-1,-1,-1,-1,-1,44912,11409,-61506,3859,415,415,144047,365,73000,415,415,50136,1,Female,University,Married,25-34,50K-100K,-82.66666666666667,44729.666666666664,-496,268378,0,0,-1,-1.0,0,-0.001377777777777778,0.7485333333333334,5.0,5.0,44497,93911
18865,220000,2,1,2,30,0,0,0,0,0,0,45346,42480,37160,29161,20209,22679,1947,2000,3776,606,10764,3217,0,Female,Graduate School,Single,25-34,200K-300K,32839.166666666664,3718.3333333333335,197035,22310,0,0,0,0.0,0,0.14926893939393937,0.2061181818181818,0.1132280395460728,0.06179042620432525,22667,-1270
18866,80000,2,2,2,30,0,0,0,0,0,0,70540,66346,58421,47943,40092,44463,2485,2880,2269,1418,5000,2000,0,Female,University,Single,25-34,50K-100K,54634.166666666664,2675.3333333333335,327805,16052,0,0,0,0.0,0,0.6829270833333333,0.88175,0.04896798716313917,0.039086980564032196,26077,485
18867,300000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,200K-300K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
18868,400000,2,1,2,30,-2,-2,-1,-1,0,0,2912,2668,3222,21755,15258,16002,2668,3222,21755,500,1000,475,0,Female,Graduate School,Single,25-34,300K-500K,10302.833333333334,4936.666666666667,61817,29620,0,0,0,-1.0,-2,0.025757083333333333,0.00728,0.4791484680837297,3.1404066795410657,-13090,2193
18869,50000,2,2,2,31,0,0,0,0,0,0,51036,50718,48853,48739,9372,9736,1762,2314,1200,1000,1000,500,0,Female,University,Single,25-34,<=50K,36409.0,1296.0,218454,7776,0,0,0,0.0,0,0.72818,1.02072,0.03559543155340917,0.03503133963667269,41300,1262
18870,200000,2,1,2,30,-1,-1,-1,-1,-1,-1,4800,2040,5961,1829,1652,584,2040,5961,1829,1652,584,5430,0,Female,Graduate School,Single,25-34,100K-200K,2811.0,2916.0,16866,17496,0,0,-1,-1.0,0,0.014055,0.024,1.0372917531274086,0.7678487736291204,4216,-3390
18871,120000,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,100K-200K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
18872,360000,2,1,1,31,0,0,0,0,0,0,15121,6656,6722,8605,28405,-105,5006,2000,4000,20000,5000,4000,0,Female,Graduate School,Married,25-34,300K-500K,10900.666666666666,6667.666666666667,65404,40006,0,0,0,0.0,0,0.03027962962962963,0.04200277777777778,0.6116657747878602,0.3861754385964912,15226,1006
18873,220000,2,2,2,30,0,0,0,0,0,0,32357,30971,31277,23258,4546,6470,2000,1377,8011,165,2000,1000,0,Female,University,Single,25-34,200K-300K,21479.833333333332,2425.5,128879,14553,0,0,0,0.0,0,0.09763560606060606,0.14707727272727272,0.11291899441340782,0.12037291503710124,25887,1000
18874,280000,2,2,1,31,0,0,0,0,0,0,139998,140030,125214,126426,126333,109953,6084,5024,5020,5093,3219,4024,0,Female,University,Married,25-34,200K-300K,127992.33333333333,4744.0,767954,28464,0,0,0,0.0,0,0.45711547619047616,0.49999285714285713,0.037064671758110825,0.03979834321629245,30045,2060
18875,500000,2,2,2,31,-2,-2,-2,-2,-2,-2,-9,-9,-9,-9,1796,-90,0,0,0,1805,0,18268,0,Female,University,Single,25-34,300K-500K,278.3333333333333,3345.5,1670,20073,0,0,-2,-2.0,0,0.0005566666666666667,-1.8e-05,5.0,0.0,81,-18268
18876,240000,2,3,2,31,0,0,0,0,0,-2,167686,108246,111397,61650,0,0,3977,5000,3000,0,0,111200,0,Female,High School,Single,25-34,200K-300K,74829.83333333333,20529.5,448979,123177,0,0,0,-0.3333333333333333,2,0.3117909722222222,0.6986916666666667,0.27434852331952425,0.03092195285673715,167686,-107223
18877,310000,2,2,1,30,0,0,0,0,0,0,296942,302778,299162,305251,262368,254340,12401,13000,13208,10000,9506,10002,0,Female,University,Married,25-34,300K-500K,286806.8333333333,11352.833333333334,1720841,68117,0,0,0,0.0,0,0.9251833333333332,0.9578774193548387,0.03958352945825357,0.04295219733825203,42602,2399
18878,200000,2,1,2,28,1,2,0,0,0,0,205683,196807,191752,178560,170092,161850,0,9025,8030,5639,6054,5100,1,Female,Graduate School,Single,25-34,100K-200K,184124.0,5641.333333333333,1104744,33848,2,1,2,0.5,1,0.92062,1.028415,0.03063874468768811,0.02870038014751541,43833,-5100
18879,260000,2,2,2,28,-1,0,0,0,0,0,75841,69490,67107,28081,12767,4200,3008,2005,3036,5000,2200,1000,0,Female,University,Single,25-34,200K-300K,42914.333333333336,2708.1666666666665,257486,16249,0,0,0,-0.16666666666666666,-1,0.16505512820512822,0.2916961538461538,0.06310609856031567,0.0378885232937455,71641,2008
18880,200000,2,2,2,28,1,2,2,2,2,2,171468,167214,180484,176111,184620,189518,0,16000,0,13000,8000,0,1,Female,University,Single,25-34,100K-200K,178235.83333333334,6166.666666666667,1069415,37000,6,5,2,1.8333333333333333,-1,0.8911791666666667,0.85734,0.03459832282292391,0.030818599795441545,-18050,0
18881,180000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,100K-200K,0.0,0.0,0,0,0,0,-2,-2.0,0,0.0,0.0,0.0,0.0,0,0
18882,270000,2,2,1,27,0,0,0,2,0,0,24769,22546,21345,14852,18669,25175,4000,5000,0,10000,7000,2000,0,Female,University,Married,25-34,200K-300K,21226.0,4666.666666666667,127356,28000,1,1,2,0.3333333333333333,0,0.07861481481481482,0.09173703703703703,0.21985442496289956,0.13107877834578582,-406,2000
18883,30000,2,2,2,28,-1,-1,-2,-2,-2,-2,6731,0,0,0,0,0,0,0,0,0,0,0,0,Female,University,Single,25-34,<=50K,1121.8333333333333,0.0,6731,0,0,0,-1,-1.6666666666666667,1,0.03739444444444444,0.22436666666666666,0.0,0.0,6731,0
18884,180000,2,2,2,28,-1,-1,-1,-1,-1,-1,300,340,-120,420,460,460,500,0,1000,500,460,610,0,Female,University,Single,25-34,100K-200K,310.0,511.6666666666667,1860,3070,0,0,-1,-1.0,0,0.0017222222222222222,0.0016666666666666668,1.6496507254164428,2.8790786948176583,-160,-110
18885,340000,2,2,1,29,0,0,0,-1,0,-1,36533,33689,8108,19291,35882,18924,3000,3000,21000,20000,18924,22534,0,Female,University,Married,25-34,300K-500K,25404.5,14743.0,152427,88458,0,0,0,-0.3333333333333333,1,0.07471911764705882,0.10745,0.5803264492088068,0.3446911184588477,17609,-19534
18886,140000,2,5,2,28,0,0,-1,0,0,0,108018,6500,6327,138485,140492,141006,1000,6327,135000,4700,5000,5000,1,Female,Other,Single,25-34,100K-200K,90138.0,26171.166666666668,540828,157027,0,0,0,-0.16666666666666666,0,0.6438428571428572,0.7715571428571428,0.290345007386808,1.1777551594591464,-32988,-4000
18887,180000,2,1,2,28,1,2,2,2,0,0,5930,5689,8414,8062,5052,2806,0,3000,0,200,0,0,1,Female,Graduate School,Single,25-34,100K-200K,5992.166666666667,533.3333333333334,35953,3200,4,3,2,1.1666666666666667,1,0.033289814814814814,0.03294444444444444,0.08900261445179952,0.1497454327643007,3124,0
18888,150000,2,2,2,27,0,0,0,2,0,0,89302,90745,96314,87862,79936,76971,4200,8000,14,3000,4500,3000,0,Female,University,Single,25-34,100K-200K,86855.0,3785.6666666666665,521130,22714,1,1,2,0.3333333333333333,0,0.5790333333333333,0.5953466666666667,0.04358596974657044,0.04419565642164987,12331,1200
18889,110000,2,1,2,27,0,0,0,0,0,0,112938,113331,108567,110772,111946,111853,6000,5500,5500,4500,4400,4400,0,Female,Graduate School,Single,25-34,100K-200K,111567.83333333333,5050.0,669407,30300,0,0,0,0.0,0,1.0142530303030302,1.026709090909091,0.04526387494622114,0.05077097214465546,1085,1600
18890,50000,2,2,1,28,-1,-1,-1,2,-1,-1,1019,1672,836,836,836,1517,1672,836,0,836,1517,1394,0,Female,University,Married,25-34,<=50K,1119.3333333333333,1042.5,6716,6255,1,1,2,-0.5,0,0.022386666666666666,0.02038,0.9312192943278249,0.7108843537414966,-498,278
18891,140000,2,1,2,28,-1,-1,-1,-1,-1,-1,7588,15557,18886,9476,5040,6070,17015,19030,10000,10000,6100,22000,0,Female,Graduate School,Single,25-34,100K-200K,10436.166666666666,14024.166666666666,62617,84145,0,0,-1,-1.0,0,0.07454404761904762,0.0542,1.3437829378134083,1.0954748762847355,1518,-4985
18892,360000,2,1,2,28,-1,-1,-1,-1,0,0,9626,11684,18144,57687,49519,53478,15023,18500,57697,11000,15000,5000,0,Female,Graduate School,Single,25-34,300K-500K,33356.333333333336,20370.0,200138,122220,0,0,0,-0.6666666666666666,-1,0.09265648148148149,0.02673888888888889,0.6106755804715722,2.3120010138132048,-43852,10023
18893,280000,2,2,2,29,-2,-2,-2,-2,-2,-2,99,0,0,0,0,0,0,0,0,0,0,5017,0,Female,University,Single,25-34,200K-300K,16.5,836.1666666666666,99,5017,0,0,-2,-2.0,0,5.892857142857143e-05,0.00035357142857142857,5.0,0.0,99,-5017
18894,310000,2,1,2,28,0,0,0,-1,-1,-1,37085,23506,12191,13775,12377,34458,3817,1000,13775,12377,34458,1269,0,Female,Graduate School,Single,25-34,300K-500K,22232.0,11116.0,133392,66696,0,0,0,-0.5,1,0.07171612903225806,0.11962903225806451,0.4999962516773744,0.25544426583130675,2627,2548
18895,290000,2,2,1,28,0,0,0,-1,-1,-2,24257,8723,6282,2440,0,0,2026,3814,2452,0,0,0,0,Female,University,Married,25-34,200K-300K,6950.333333333333,1382.0,41702,8292,0,0,0,-0.6666666666666666,2,0.023966666666666664,0.0836448275862069,0.1988346162146608,0.21119119781983037,24257,2026
18896,210000,2,1,2,28,-1,-1,-1,-1,-1,-1,5850,4388,3638,7489,2684,9448,4388,3638,7489,2684,9448,5841,0,Female,Graduate School,Single,25-34,200K-300K,5582.833333333333,5581.333333333333,33497,33488,0,0,-1,-1.0,0,0.026584920634920635,0.027857142857142858,0.9997014747149083,1.1180370397059882,-3598,-1453
18897,210000,2,1,1,29,-1,-1,-1,-1,-1,-1,742,742,742,742,742,316,742,742,742,742,316,746,0,Female,Graduate School,Married,25-34,200K-300K,671.0,671.6666666666666,4026,4030,0,0,-1,-1.0,0,0.003195238095238095,0.003533333333333333,1.0007449714427614,0.9995509654243376,426,-4
18898,110000,2,2,2,29,3,2,2,4,4,3,600,600,600,600,600,300,0,0,0,0,0,0,1,Female,University,Single,25-34,100K-200K,550.0,0.0,3300,0,6,6,4,3.0,0,0.005,0.005454545454545455,0.0,0.0,300,0
18899,50000,2,1,2,28,0,0,0,0,0,0,48211,41670,42710,43399,44261,45188,1971,2011,1700,1585,1641,4000,0,Female,Graduate School,Single,25-34,<=50K,44239.833333333336,2151.3333333333335,265439,12908,0,0,0,0.0,0,0.8847966666666667,0.96422,0.04862869198312236,0.04285326414866659,3023,-2029
18900,280000,2,1,2,28,-1,-1,-1,-1,-1,0,269,4160,3590,274,5274,8222,4166,3607,275,5275,3223,3335,0,Female,Graduate School,Single,25-34,200K-300K,3631.5,3313.5,21789,19881,0,0,0,-0.8333333333333334,-1,0.012969642857142857,0.0009607142857142857,0.9123910050481873,1.003491271820449,-7953,831
18901,50000,2,2,2,28,1,3,3,2,2,2,45472,47923,46898,45849,48258,48341,3500,0,0,3500,1000,3500,1,Female,University,Single,25-34,<=50K,47123.5,1916.6666666666667,282741,11500,6,5,3,2.1666666666666665,-1,0.94247,0.90944,0.04067312249329778,0.024947610018960183,-2869,0
18902,120000,2,2,1,28,1,2,0,0,0,0,60188,58467,59760,60990,61960,65233,0,3000,3000,3000,5000,0,1,Female,University,Married,25-34,100K-200K,61099.666666666664,2333.3333333333335,366598,14000,2,1,2,0.5,1,0.5091638888888889,0.5015666666666667,0.03818886576340907,0.03362927091740651,-5045,0
